,installation_s3ic_id,description,date,url
154,0051.00484,AP autorisant l'exploitation d'un entrepôt de stockage de produits agropharmaceutiques,2011-05-30,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/a/e7afffead1c041618cfbdcdb1fde6b3a.pdf
155,0051.00484,Complément de l'étude de dangers dans le cadre du PPRT,2006-07-26,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/1/84534fd5bd4c4176a20748427b013361.pdf
156,0051.00484,Extension de l'entrepôt de stockage de produits agropharmaceutiques,2005-04-08,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/5/5371697000394334a0e92747856d71b5.pdf
157,0051.00484,Institution de servitudes d'utilité publique,2005-01-31,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/d/fb9d89617c234075948012a88445a55d.pdf
158,0051.00565,AP AUTORISATION,1984-11-13,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/b/38ac1b72686c411a921c6a856f50bcfb.pdf
159,0051.00592,Agrément pour les installations de démontage et dépollution de véhicules hors d'usage,2006-09-22,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/a/784e1e62568f4d1989fa7d4dcb27b6fa.pdf
160,0051.00592,Extension du site d'exploitation,2005-09-12,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/5/fe158f2333484beba3ca51a5688df5d5.pdf
161,0051.00790,AP codificatif ajoutant 2564,2015-02-12,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/4/8ad03a194c126851014c12bf4b990024.pdf
162,0051.00790,AP garanties financières,2014-07-17,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/d/8ad03a19488ca17401488cedd17e008d.pdf
163,0051.00790,AP garanties financières,2014-07-17,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/e/eee91e487a6141a7a1d01d3cb03e51ee.pdf
164,0051.00790,APC imposant des prescriptions complémentaires dans le cadre de la cessation partielle d'activité,2010-09-13,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/2/5f80786981cf4dd4900bf38b50d4cb02.pdf
165,0051.00790,AP imposant des prescriptions complémentaires                                           ,2010-09-13,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/3/f34c3fd258424507bc0f8433df01f4f3.pdf
166,0051.00790,AP imposant la mise en place d'un programme de surveillance des rejets eaux résiduaires,2009-10-20,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/f/e67db5a51ec44090b0e2dd937911231f.pdf
167,0051.00790,Conformité des rétentions et des rejets d'eaux résiduaires,2005-06-09,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/d/b796477f0e5e4141920efeba8b2c843d.pdf
168,0051.00790,Prévention des pollutions accidentelles,2004-02-20,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/5/0e678659585a4fb69d09d4bcd2592115.pdf
169,0051.00790,Légionellose,2004-01-09,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/1/20687915ac914c95be42cbf0d196b0a1.pdf
170,0051.00899,Arrêté complémentaire,2019-01-28,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/8/8abb00ab6d637047016d63bb7a3d0028.pdf
171,0051.00899,"Agrément des installations de stockage, démontage de véhicules hors d'usage",2006-07-24,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/2/73d9dc7ad302429f9df43db8d073eb12.pdf
172,0051.00899,"Prévention des pollutions accidentelles au 7, rue du pont Laverdure",2005-01-11,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/2/0cfa6d98aa34410faece0f0a5df7a022.pdf
173,0051.00907,APC ,2018-04-27,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/5/8abb00ab635ecf3b01635f2eb60c0045.pdf
174,0051.00907,APC AUTO,2016-08-26,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/0/8abb00ab56f941fc0156fab852500010.pdf
175,0051.00907,APC : programme de surveillance des rejets d'eaux résiduaires,2009-06-17,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/8/6309d49f77b6463c8b7bb3fe85997e18.pdf
176,0051.00907,APC modifiant le seuil de rejet des nitrites provenant des installations de traitement de surface,2008-10-14,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/4/5e93a321abdd4f6fbdfdb3d0249b0c74.pdf
177,0051.00907,Exploitation des installations de traitement de surface,2006-07-10,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/c/e77541838b294bd4ae32502a7214329c.pdf
178,0051.00943,Arrêté abrogeant l'APMD du 29 mars 2017,2020-08-14,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/5/8abb00ab74245dbf017424f847370045.pdf
179,0051.00998,AP autorisant l'exploitation d'un entrepôt couvert,2010-04-22,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/f/b5ddbc4ab6e04203a452cbba876de61f.pdf
180,0051.00998,AP complémentaire : programme de surveillance des rejets d'eaux résiduaires (GIDAF),2009-07-21,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/c/c66d0ba238d64447a0e2afeb3986162c.pdf
181,0051.00998,AP autorisant la régularisation de la situation administrative de l'établissement,2008-12-16,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/6/a66ddc8f192644d2b5a47d43003d7796.pdf
182,0051.00998,Légionellose,2004-02-02,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/1/e35ac7ca2f3a4287bb19421f561376d1.pdf
183,0051.01032,Mise en place programme de surveillance des rejets,2014-03-20,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/6/8ad03a19450281c7014502ff05a10056.pdf
184,0051.01032,AP autorisant l'utilisation d'eau d'un forage à des fins alimentaires,2013-07-30,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/b/8ad03a1940ed19d90140ed2a3f5b000b.pdf
185,0051.01032,APC : programme de surveillance des rejets d'eaux résiduaires,2009-08-21,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/9/c626b1120cb04d0a8578b00d1f1d63c9.pdf
186,0051.01078,APC fixant le montant des garanties financières,2014-12-02,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/7/8ad03a194b01af13014b02bd29aa0007.pdf
187,0051.01078,APC : programme de surveillance des rejets d'eaux résiduaires,2009-07-10,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/d/bb57c0dc21034502a9fc3f1184621c7d.pdf
188,0051.01078,Mise en oeuvre en cas de sécheresse de mesures de réduction des prélèvements d'eau,2007-05-02,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/8/54219f7106b5416cadacab06cdb35248.pdf
189,0051.01078,Régularisation administrative des activités,2006-03-22,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/d/a654dd68a65847f384f3d6907e6eee4d.pdf
190,0051.01078,Légionellose,2004-01-26,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/c/7dfa9e37bc294f0f98f72016935f263c.pdf
191,0051.01087,AP abrogeant l'AP de consignation de somme du 03/10/2014,2016-12-01,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/c/8abb00ab58e292200158e2a21a99000c.pdf
192,0051.01087,AP abrogeant la mise en demeure du 21 février 2011,2016-11-21,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/8/8abb00ab58e292200158e29adfb90008.pdf
193,0051.01087,AP portant consignation de somme pour l'exécution des travaux prescrits par l'APMD du 21/02/2011,2014-10-03,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/1/8ad03a194989c184014989e873990021.pdf
194,0051.01087,APC imposant de respecter les niveaux d'émission associés aux MTD à la sortie du four d'incinération,2011-04-15,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/9/991a3f4eba16492e9952578f448bdf39.pdf
195,0051.01087,AP modifiant l'AP du 29/11/2007 ordonnant l'exécution d'office de travaux d'urgence ....,2008-01-14,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/b/7ab32f857b644d899a1d2031640ce6db.pdf
196,0051.01087,AP modifiant l'AP du 29/11/2007 ordonnant l'occupation des sols ,2008-01-14,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/0/fc97010459494845b431a6f531c7cd50.pdf
197,0051.01087,Arrêté de suspension d'activité (installation de brûlage de fûts),2007-08-06,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/a/6663f372f9c74e25b02812dad040929a.pdf
198,0051.01087,Arrêté préfectoral concernant DUO METAL (ex GOUX) daté du 01/06/2007,2007-06-01,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/4/8ad03a194010d49d014010ebf8ee0004.pdf
199,0051.01087,Mise en demeure de mettre en conformité ses installations,2006-05-29,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/c/20eafe8501f84d88b86eb9c35e4fdb0c.pdf
200,0051.01087,Mise en demeure de respecter l'arrêté du 31/08/1994 (four d'incinération),2006-02-16,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/7/550d870fa689449b84b91a0e40c95ce7.pdf
201,0051.01104,AP actualisant les prescriptions et portant enregistrement de l'activité de stockage de matières,2015-06-08,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/0/8ad03a194fb17ca4014fb2c50f8f0060.pdf
202,0051.01104,Autre concernant LOGIDIS COMPTOIRS MODERNES daté du 30/12/2013,2013-12-30,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/9/8ad03a19456018400145601cdef80009.pdf
203,0051.01104,APC actualisant le classement des activités ,2011-07-28,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/d/75c2483e5b034aef966f8b9f2af1c9ed.pdf
204,0051.01159,GF,2015-03-12,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/a/8ad03a194c275048014c275db160000a.pdf
205,0051.01195,Arrêté préfectoral complémentaire modifiant le classement des installations,2018-12-11,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/f/8abb00ab6836a9970168388b2e93001f.pdf
206,0051.01195,AP modifiant le classement des inst. et cert. prescriptions applicables à la centrale ,2015-07-27,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/e/a0252f06b9e94199b1182a4a4be4ba8e.pdf
207,0051.01230,Déclaration de changement d'exploitant,2006-10-26,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/5/b3b3d2e222364580a2bab323b5b3f165.pdf
208,0051.01267,APC autorisant la poursuite des activités,2019-02-27,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/0/8abb00ab694cc77001694d76591c0010.pdf
209,0051.01267,APC : programme de surveillance des rejets d'eaux résiduaires,2009-07-17,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/1/a32fdfa8f92243aba5001d7cf85d5b21.pdf
210,0051.01267,AP ajustant certaines prescriptions dans le cadre de l'étude de dangers,2008-01-03,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/b/c208c752db814abf80045526ee69aacb.pdf
211,0051.01339,APC fixant le montant des garanties financières,2014-12-22,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/e/8ad03a194af1d230014af2329645000e.pdf
212,0051.01339,APC imposant la mise en place d'un programme de surveillance des rejets de substances dangereuses,2012-07-30,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/5/8ad03a193dd53c56013dd54d11060005.pdf
213,0051.01339,AP imposant la réal. d'une étude technico-économique visant à respecter les niveaux d'émission ....,2011-03-02,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/1/2cd98f290032402797987eb3df9aa161.pdf
214,0051.01339,APC : programme de surveillance des rejets d'eaux résiduaires,2009-07-10,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/0/1f8bd41e4fa54c95b934ff67e3e0c8b0.pdf
215,0051.01339,Légionellose,2004-01-27,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/9/ba8da51756384cfaba9fd2f791706699.pdf
216,0051.01410,APC,2015-12-08,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/a/8abb00ab520d055601520d334c8c000a.pdf
217,0051.01555,APC,2014-10-10,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/4/8ad03a194a2f1af8014a2f2475a40004.pdf
218,0051.01555,AP complémentaire (relatif aux activités exercées par la société,2011-01-28,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/c/eacc11c11d854e58a7e42c8e2a4539ac.pdf
219,0051.01753,AP autorisant l'exploitation d'un élevage laitier d'une capacité de 500 vaches,2013-02-01,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/4/8ad03a19410801f401410845fc4d0034.pdf
220,0051.01951,AP autorisant l'extension de l'atelier pilote pour implanter une nouvelle ligne de fabr. aliments ..,2013-10-31,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/5/5101b00da6a949228d0b61f57a9cfe65.pdf
221,0051.01988,Nouveau document,2019-06-04,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/a/8abb00ab6b217f8d016b21f1b546000a.pdf
222,0051.01988,AP fixant la quantité maximale de déchets dangereux autorisée,2015-03-06,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/a/8ad03a194db87d70014db90166dc004a.pdf
223,0051.01988,Régularisation de l'atelier de traitement de surface,2006-11-14,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/a/1213a16731d14095a7f91aaba426b85a.pdf
224,0051.02185,APC extension,2021-01-26,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/7/8abb00ab774831d20177483f6b8b0007.pdf
225,0051.02185,AP classant les substances radioactives utilisées pour l'exploitation de la fonderie,2009-02-13,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/4/55bf857e04504e28a54bbb1f803ffc74.pdf
226,0051.02185,Caractérisation des déchets engendrés par ses activités de fonderie,2004-03-30,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/f/b345ac2531e94a52858cbcae6b80730f.pdf
227,0051.02185,Réalisation d'un diagnostic initial et d'une évaluation simplifiée des risques,2004-03-30,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/9/68c29b1bf8284d1db2b64f70e3bdcd09.pdf
228,0051.02185,Réalisation d'une étude déchets,2004-03-30,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/b/750e8b29c07249278b0e8aebc0b5729b.pdf
229,0051.02374,Arrêté Préfectoral de prescriptions complémantaires,2021-03-02,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/0/8abb00ab780e70c401780ee612430010.pdf
230,0051.02374,Arrêté Préfectoral de prescriptions complémentaires,2021-03-02,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/5/8abb00ab780e70c401780ee9e8f40015.pdf
231,0051.02374,Arrêté Préfectoral de prescriptions complémentaires,2021-03-02,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/a/8abb00ab780e70c401780eed74f3001a.pdf
232,0051.02374,Arrêté Préfectoral de prescriptions complémentaires,2021-03-02,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/b/8abb00ab780e70c401780ed8ef7c000b.pdf
233,0051.02374,Arrêté Préfectoral de prescriptions complémentaires,2021-03-02,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/f/8abb00ab780e70c401780ef17a67001f.pdf
234,0051.02374,APC,2020-11-20,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/7/8abb00ab75f961ac0175f9db8a680027.pdf
235,0051.02374,APC Epandage,2020-10-07,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/b/8abb00ab752102a70175211d749a000b.pdf
236,0051.02374,AP complémentaire sur les RSDE,2017-10-30,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/0/8abb00ab5fc5676c015fc5952f4f0050.pdf
237,0051.02374,AP D ABROGATION,2016-11-28,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/7/8abb00ab58aa4ed20158ab8b85ab0027.pdf
238,0051.02374,AP actualis. la situa. adm. unité de prod. de légumes en conserve et surgelés et autor. l'extension ,2011-02-14,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/c/6306b902af5f402a91588ed7116efcfc.pdf
